person,word,freq
mccain,remaining,1
mccain,role,1
mccain,russian,1
mccain,say,1
mccain,separate,1
mccain,serious,1
mccain,she's,1
mccain,side,1
mccain,since,1
mccain,situation,1
mccain,standard,1
mccain,statement,1
mccain,states,1
mccain,still,1
mccain,sufficient,1
mccain,suit,1
mccain,talked,1
mccain,thank,1
mccain,them,1
mccain,then,1
mccain,then-secretary,1
mccain,took,1
mccain,truth,1
mccain,united,1
mccain,unquote,1
mccain,used,1
mccain,wasn't,1
mccain,way,1
mccain,were,1
mccain,when,1
mccain,where,1
mccain,who,1
mccain,why,1
mccain,will,1
mccain,words,1
mccain,worry,1
mccain,yeah,1
reed,the,32
reed,to,19
reed,you,19
reed,and,16
reed,of,16
reed,that,14
reed,is,12
reed,president,8
reed,a,7
reed,investigation,7
reed,as,5
reed,be,5
reed,in,5
reed,also,4
reed,any,4
reed,asked,4
reed,him,4
reed,thank,4
reed,there,4
reed,this,4
reed,your,4
reed,are,3
reed,because,3
reed,correct,3
reed,direction,3
reed,from,3
reed,have,3
reed,our,3
reed,reports,3
reed,russian,3
reed,said,3
reed,testified,3
reed,these,3
reed,with,3
reed,would,3
reed,you've,3
reed,about,2
reed,again,2
reed,by,2
reed,comey,2
reed,director,2
reed,do,2
reed,fact,2
reed,fbi,2
reed,fired,2
reed,flynn,2
reed,he,2
reed,hostile,2
reed,i'll,2
reed,intimidate,2
reed,it,2
reed,likely,2
reed,loyal,2
reed,morning,2
reed,now,2
reed,one,2
reed,or,2
reed,out,2
reed,press,2
reed,pressure,2
reed,public,2
reed,refused,2
reed,rogers,2
reed,statements,2
reed,steps,2
reed,stop,2
reed,take,2
reed,very,2
reed,was,2
reed,what,2
reed,which,2
reed,you're,2
reed,'18,1
reed,'20,1
reed,--,1
reed,acts,1
reed,addition,1
reed,admiral,1
reed,advised,1
reed,against,1
reed,ahead,1
reed,allegations,1
reed,anyone,1
reed,ask,1
reed,asking,1
reed,at,1
reed,attempt,1
reed,aware,1
reed,been,1
reed,before,1
reed,being,1
reed,believe,1
reed,better,1
reed,beyond,1
reed,but,1
reed,chairman,1
reed,classifying,1
reed,cloud,1
reed,coats,1
reed,colleagues,1
reed,conclusion,1
reed,conversations,1
reed,core,1
reed,could,1
reed,country's,1
reed,crazy,1
reed,crosses,1
reed,dan,1
reed,discrete,1
reed,discussed,1
reed,discussion,1
reed,dishonoring,1
reed,doesn't,1
reed,doing,1
reed,downplaying,1
reed,drop,1
reed,duty,1
reed,elections,1
reed,especially,1
reed,event,1
reed,exonerating,1
reed,explanation,1
reed,fair,1
reed,feeling,1
reed,finally,1
reed,first,1
reed,for,1
reed,foreign,1
reed,great,1
reed,has,1
reed,he's,1
reed,his,1
reed,history,1
reed,honest,1
reed,honestly,1
reed,hope,1
reed,i,1
reed,include,1
reed,independent,1
reed,influence,1
reed,information,1
reed,intelligence,1
reed,interested,1
reed,interpret,1
reed,intervene,1
reed,issue,1
reed,james,1
reed,leaking,1
reed,lift,1
reed,logic,1
reed,make,1
reed,making,1
reed,many,1
reed,mike,1
reed,minister,1
reed,most,1
reed,mr,1
reed,much,1
reed,my,1
reed,no,1
reed,not,1
reed,nutjob,1
reed,occur,1
reed,off,1
reed,office,1
reed,officials,1
reed,on,1
reed,other,1
reed,others,1
reed,oval,1
reed,part,1
reed,particularly,1
reed,path,1
reed,perhaps,1
reed,pointed,1
reed,pompeo,1
reed,practical,1
reed,prepared,1
reed,president's,1
reed,rather,1
reed,reach,1
reed,real,1
reed,reason,1
reed,relationship,1
reed,repeatedly,1
reed,respect,1
reed,responded,1
reed,russia,1
reed,russians,1
reed,saying,1
reed,seem,1
reed,senior,1
reed,serious,1
reed,seriously,1
reed,seriousness,1
reed,shows,1
reed,so,1
reed,some,1
reed,specific,1
reed,start,1
reed,states,1
reed,taking,1
reed,tapes,1
reed,tend,1
reed,testifying,1
reed,them,1
reed,then,1
reed,theoretical,1
reed,they,1
reed,think,1
reed,thorough,1
reed,threat,1
reed,threats,1
reed,throughout,1
reed,times,1
reed,took,1
reed,TRUE,1
reed,tweeted,1
reed,ultimate,1
reed,underlying,1
reed,undermine,1
reed,undermining,1
reed,united,1
reed,unsubtle,1
reed,up,1
reed,way,1
reed,we,1
reed,who,1
reed,will,1
reed,yes,1
reed,yet,1
reed,you'd,1
risch,the,37
risch,you,32
risch,that,30
risch,and,21
risch,of,21
risch,i,17
risch,this,16
risch,is,15
risch,to,15
risch,a,14
risch,it,14
risch,in,10
risch,know,10
risch,not,10
risch,now,8
risch,for,7
risch,so,7
risch,all,6
risch,go,6
risch,have,6
risch,he,6
risch,people,6
risch,thank,6
risch,we,6
risch,as,5
risch,hope,5
risch,was,5
risch,where,5
risch,words,5
risch,but,4
risch,can,4
risch,cases,4
risch,down,4
risch,number,4
risch,president,4
risch,quotes,4
risch,right,4
risch,said,4
risch,that's,4
risch,them,4
risch,they,4
risch,were,4
risch,when,4
risch,your,4
risch,after,3
risch,american,3
risch,any,3
risch,are,3
risch,been,3
risch,charged,3
risch,correct,3
risch,did,3
risch,do,3
risch,fair,3
risch,good,3
risch,got,3
risch,let,3
risch,out,3
risch,put,3
risch,read,3
risch,russians,3
risch,statement,3
risch,things,3
risch,think,3
risch,those,3
risch,thousands,3
risch,us,3
risch,with,3
risch,wrote,3
risch,active,2
risch,again,2
risch,an,2
risch,appreciate,2
risch,article,2
risch,campaign,2
risch,case,2
risch,chairman,2
risch,clear,2
risch,community,2
risch,criminal,2
risch,direct,2
risch,don't,2
risch,fact,2
risch,find,2
risch,first,2
risch,from,2
risch,guy,2
risch,happened,2
risch,here,2
risch,hundreds,2
risch,intelligence,2
risch,investigation,2
risch,it's,2
risch,justice,2
risch,letting,2
risch,like,2
risch,matter,2
risch,maybe,2
risch,measures,2
risch,mr,2
risch,much,2
risch,new,2
risch,on,2
risch,one,2
risch,or,2
risch,probably,2
risch,reading,2
risch,really,2
risch,regarding,2
risch,remember,2
risch,reports,2
risch,see,2
risch,something,2
risch,states,2
risch,taken,2
risch,times,2
risch,trump,2
risch,under,2
risch,united,2
risch,want,2
risch,what,2
risch,whether,2
risch,york,2
risch,you're,2
risch,--,1
risch,14th,1
risch,28,1
risch,3,1
risch,5,1
risch,about,1
risch,actually,1
risch,addition,1
risch,allegations,1
risch,also,1
risch,america,1
risch,anyone,1
risch,at,1
risch,be,1
risch,because,1
risch,being,1
risch,between,1
risch,both,1
risch,boy,1
risch,by,1
risch,came,1
risch,charging,1
risch,class,1
risch,clearness,1
risch,colluding,1
risch,collusion,1
risch,come,1
risch,comey,1
risch,coming,1
risch,complimented,1
risch,concise,1
risch,conciseness,1
risch,contemporaneously,1
risch,could,1
risch,course,1
risch,democrat,1
risch,didn't,1
risch,direction,1
risch,director,1
risch,drill,1
risch,dust,1
risch,ever,1
risch,everybody,1
risch,exact,1
risch,exactly,1
risch,factual,1
risch,february,1
risch,flynn,1
risch,front,1
risch,further,1
risch,gather,1
risch,gets,1
risch,getting,1
risch,going,1
risch,handling,1
risch,has,1
risch,hated,1
risch,having,1
risch,hey,1
risch,his,1
risch,hoped,1
risch,hoping,1
risch,how,1
risch,i'm,1
risch,investigative,1
risch,knowledge,1
risch,law,1
risch,legal,1
risch,limited,1
risch,lot,1
risch,may,1
risch,me,1
risch,mind,1
risch,missing,1
risch,more,1
risch,most,1
risch,my,1
risch,nailed,1
risch,need,1
risch,needs,1
risch,obstructed,1
risch,obstruction,1
risch,obvious,1
risch,obviously,1
risch,offense,1
risch,offenses,1
risch,okay,1
risch,only,1
risch,order,1
risch,other,1
risch,outcome,1
risch,page,1
risch,pages,1
risch,paragraph,1
risch,part,1
risch,person,1
risch,point,1
risch,police,1
risch,problem,1
risch,prosecutor,1
risch,quote,1
risch,recall,1
risch,recent,1
risch,record,1
risch,rely,1
risch,rendition,1
risch,report,1
risch,republican,1
risch,say,1
risch,says,1
risch,school,1
risch,secondly,1
risch,senators,1
risch,serious,1
risch,service,1
risch,seven,1
risch,shortly,1
risch,sir,1
risch,some,1
risch,sought,1
risch,speaking,1
risch,suggested,1
risch,surprise,1
risch,surprised,1
risch,surveyed,1
risch,talked,1
risch,tell,1
risch,testimony,1
risch,than,1
risch,then,1
risch,there,1
risch,there's,1
risch,thought,1
risch,three,1
risch,through,1
risch,time,1
risch,TRUE,1
risch,understand,1
risch,up,1
risch,upset,1
risch,very,1
risch,walked,1
risch,way,1
risch,we're,1
risch,while,1
risch,willing,1
risch,work,1
risch,writing,1
risch,written,1
risch,years,1
risch,yesterday,1
rubio,the,61
rubio,you,37
rubio,he,27
rubio,to,24
rubio,that,22
rubio,was,15
rubio,and,14
rubio,it,13
rubio,be,12
rubio,investigation,11
rubio,of,11
rubio,a,10
rubio,do,10
rubio,is,10
rubio,i,9
rubio,in,9
rubio,thing,8
rubio,as,7
rubio,did,7
rubio,president,7
rubio,we,7
rubio,what,7
rubio,about,6
rubio,for,6
rubio,guy,6
rubio,not,6
rubio,an,5
rubio,asked,5
rubio,cloud,5
rubio,flynn,5
rubio,good,5
rubio,him,5
rubio,on,5
rubio,russia,5
rubio,say,5
rubio,something,5
rubio,tell,5
rubio,told,5
rubio,under,5
rubio,all,4
rubio,asking,4
rubio,because,4
rubio,general,4
rubio,great,4
rubio,have,4
rubio,if,4
rubio,mccabe,4
rubio,number,4
rubio,people,4
rubio,said,4
rubio,so,4
rubio,things,4
rubio,this,4
rubio,three,4
rubio,were,4
rubio,with,4
rubio,would,4
rubio,agreed,3
rubio,are,3
rubio,at,3
rubio,congress,3
rubio,could,3
rubio,from,3
rubio,go,3
rubio,here,3
rubio,i'm,3
rubio,it'd,3
rubio,know,3
rubio,leaders,3
rubio,let,3
rubio,me,3
rubio,mike,3
rubio,my,3
rubio,never,3
rubio,one,3
rubio,only,3
rubio,out,3
rubio,perceived,3
rubio,personally,3
rubio,request,3
rubio,these,3
rubio,up,3
rubio,you'd,3
rubio,your,3
rubio,already,2
rubio,american,2
rubio,anything,2
rubio,appropriate,2
rubio,back,2
rubio,brought,2
rubio,but,2
rubio,by,2
rubio,call,2
rubio,came,2
rubio,campaign,2
rubio,circumstances,2
rubio,close,2
rubio,comes,2
rubio,counsel,2
rubio,day,2
rubio,democrats,2
rubio,didn't,2
rubio,done,2
rubio,fact,2
rubio,fbi,2
rubio,had,2
rubio,his,2
rubio,hopefully,2
rubio,house,2
rubio,imagine,2
rubio,it's,2
rubio,known,2
rubio,loyal,2
rubio,meeting,2
rubio,money,2
rubio,next,2
rubio,nothing,2
rubio,or,2
rubio,perceive,2
rubio,potentially,2
rubio,press,2
rubio,quote,2
rubio,republicans,2
rubio,satellites,2
rubio,setting,2
rubio,some,2
rubio,someone,2
rubio,specifically,2
rubio,statement,2
rubio,those,2
rubio,time,2
rubio,treated,2
rubio,two,2
rubio,understood,2
rubio,unfairly,2
rubio,unquote,2
rubio,well,2
rubio,where,2
rubio,which,2
rubio,white,2
rubio,why,2
rubio,wrong,2
rubio,30th,1
rubio,6,1
rubio,ability,1
rubio,abruptly,1
rubio,accurate,1
rubio,again,1
rubio,agenda,1
rubio,agents,1
rubio,around,1
rubio,ask,1
rubio,assessment,1
rubio,assume,1
rubio,aware,1
rubio,away,1
rubio,basically,1
rubio,been,1
rubio,benefit,1
rubio,bringrubio,1
rubio,can,1
rubio,can't,1
rubio,care,1
rubio,causing,1
rubio,certainly,1
rubio,changed,1
rubio,clear,1
rubio,clinton,1
rubio,clintons,1
rubio,comey,1
rubio,conference,1
rubio,conversations,1
rubio,correct,1
rubio,couldn't,1
rubio,create,1
rubio,despite,1
rubio,director,1
rubio,doing,1
rubio,don't,1
rubio,down,1
rubio,during,1
rubio,duty,1
rubio,emphasized,1
rubio,etc,1
rubio,ever,1
rubio,facts,1
rubio,felt,1
rubio,finally,1
rubio,find,1
rubio,first,1
rubio,forth,1
rubio,found,1
rubio,given,1
rubio,going,1
rubio,got,1
rubio,happened,1
rubio,having,1
rubio,hearings,1
rubio,himself,1
rubio,honest,1
rubio,honestly,1
rubio,hope,1
rubio,hoped,1
rubio,how,1
rubio,ideal,1
rubio,illegal,1
rubio,inappropriate,1
rubio,instances,1
rubio,investigating,1
rubio,jeopardy,1
rubio,keep,1
rubio,leadership,1
rubio,leaked,1
rubio,learn,1
rubio,lift,1
rubio,like,1
rubio,loyally,1
rubio,loyalty,1
rubio,made,1
rubio,make,1
rubio,march,1
rubio,matter,1
rubio,mcauliffe,1
rubio,mccabe's,1
rubio,means,1
rubio,meant,1
rubio,messing,1
rubio,minister,1
rubio,more,1
rubio,needs,1
rubio,newspaper,1
rubio,occasion,1
rubio,occasions,1
rubio,office,1
rubio,ok,1
rubio,okay,1
rubio,open,1
rubio,order,1
rubio,oval,1
rubio,page,1
rubio,paraphrasing,1
rubio,part,1
rubio,phone,1
rubio,please,1
rubio,position,1
rubio,president's,1
rubio,prime,1
rubio,problems,1
rubio,public,1
rubio,quickly,1
rubio,read,1
rubio,received,1
rubio,remember,1
rubio,requests,1
rubio,responded,1
rubio,rest,1
rubio,return,1
rubio,rough,1
rubio,russian,1
rubio,same,1
rubio,saying,1
rubio,says,1
rubio,second,1
rubio,senior,1
rubio,share,1
rubio,shifted,1
rubio,somebody,1
rubio,sometimes,1
rubio,specific,1
rubio,still,1
rubio,surrounding,1
rubio,talk,1
rubio,talked,1
rubio,talking,1
rubio,terry,1
rubio,testimony,1
rubio,than,1
rubio,them,1
rubio,then,1
rubio,there,1
rubio,they'd,1
rubio,times,1
rubio,today,1
rubio,took,1
rubio,turns,1
rubio,way,1
rubio,weeks,1
rubio,when,1
rubio,while,1
rubio,who,1
rubio,wife,1
rubio,wishes,1
rubio,wonder,1
rubio,work,1
rubio,wouldn't,1
rubio,you're,1
warner,the,123
warner,to,78
warner,that,68
warner,of,54
warner,and,53
warner,you,45
warner,in,42
warner,a,36
warner,your,35
warner,this,30
warner,i,28
warner,was,27
warner,director,20
warner,president,20
warner,investigation,19
warner,at,18
warner,we,18
warner,comey,16
warner,is,16
warner,on,16
warner,not,15
warner,with,15
warner,again,14
warner,as,14
warner,he,14
warner,about,13
warner,for,13
warner,have,13
warner,our,13
warner,any,11
warner,fbi,11
warner,his,11
warner,meeting,11
warner,mr,11
warner,be,10
warner,it,10
warner,so,10
warner,had,9
warner,now,9
warner,what,9
warner,but,8
warner,did,8
warner,know,8
warner,or,8
warner,some,8
warner,testimony,8
warner,will,8
warner,after,7
warner,an,7
warner,ever,7
warner,general,7
warner,get,7
warner,me,7
warner,russia,7
warner,russians,7
warner,all,6
warner,ask,6
warner,because,6
warner,been,6
warner,by,6
warner,clear,6
warner,from,6
warner,him,6
warner,it's,6
warner,let,6
warner,russian,6
warner,they,6
warner,think,6
warner,those,6
warner,way,6
warner,were,6
warner,before,5
warner,committee,5
warner,every,5
warner,flynn,5
warner,job,5
warner,made,5
warner,my,5
warner,said,5
warner,thank,5
warner,time,5
warner,us,5
warner,very,5
warner,who,5
warner,you've,5
warner,asked,4
warner,attorney,4
warner,campaign,4
warner,chairman,4
warner,come,4
warner,fired,4
warner,firing,4
warner,go,4
warner,important,4
warner,into,4
warner,january,4
warner,just,4
warner,leadership,4
warner,loyalty,4
warner,memo,4
warner,other,4
warner,people,4
warner,questions,4
warner,still,4
warner,take,4
warner,that's,4
warner,then,4
warner,trump,4
warner,ultimately,4
warner,want,4
warner,whether,4
warner,which,4
warner,14th,3
warner,adviser,3
warner,also,3
warner,are,3
warner,asking,3
warner,bottom,3
warner,cloud,3
warner,community,3
warner,didn't,3
warner,dinner,3
warner,document,3
warner,drop,3
warner,effort,3
warner,election,3
warner,engaged,3
warner,even,3
warner,experience,3
warner,february,3
warner,felt,3
warner,few,3
warner,great,3
warner,here,3
warner,himself,3
warner,how,3
warner,i've,3
warner,intelligence,3
warner,least,3
warner,leave,3
warner,like,3
warner,lot,3
warner,members,3
warner,memos,3
warner,might,3
warner,must,3
warner,needed,3
warner,number,3
warner,ongoing,3
warner,out,3
warner,over,3
warner,process,3
warner,public,3
warner,record,3
warner,reports,3
warner,requests,3
warner,start,3
warner,team,3
warner,there,3
warner,there's,3
warner,these,3
warner,towards,3
warner,truth,3
warner,unclassified,3
warner,up,3
warner,we're,3
warner,written,3
warner,wrote,3
warner,27th,2
warner,6th,2
warner,access,2
warner,action,2
warner,actually,2
warner,additional,2
warner,agreed,2
warner,allegedly,2
warner,american,2
warner,americans,2
warner,anyone,2
warner,anything,2
warner,appears,2
warner,appreciate,2
warner,associates,2
warner,back,2
warner,began,2
warner,brief,2
warner,can,2
warner,commit,2
warner,committee's,2
warner,conversation,2
warner,could,2
warner,course,2
warner,create,2
warner,day,2
warner,days,2
warner,decision,2
warner,deny,2
warner,determine,2
warner,direct,2
warner,do,2
warner,doesn't,2
warner,down,2
warner,efforts,2
warner,elections,2
warner,entire,2
warner,expect,2
warner,explanation,2
warner,fact,2
warner,facts,2
warner,foreign,2
warner,going,2
warner,got,2
warner,government,2
warner,has,2
warner,haven't,2
warner,hearing,2
warner,home,2
warner,hope,2
warner,importantly,2
warner,impression,2
warner,including,2
warner,indicated,2
warner,integrity,2
warner,investigating,2
warner,lift,2
warner,links,2
warner,many,2
warner,mentioned,2
warner,more,2
warner,move,2
warner,nation,2
warner,national,2
warner,need,2
warner,obviously,2
warner,office,2
warner,officials,2
warner,one,2
warner,opportunity,2
warner,outset,2
warner,oval,2
warner,parties,2
warner,patronage,2
warner,personally,2
warner,point,2
warner,president-elect,2
warner,presidents,2
warner,press,2
warner,probably,2
warner,protect,2
warner,put,2
warner,question,2
warner,realize,2
warner,relationship,2
warner,request,2
warner,same,2
warner,saw,2
warner,say,2
warner,security,2
warner,seems,2
warner,seen,2
warner,senator's,2
warner,senior,2
warner,series,2
warner,service,2
warner,should,2
warner,simply,2
warner,soon,2
warner,statement,2
warner,states,2
warner,story,2
warner,subsequent,2
warner,taken,2
warner,threat,2
warner,today,2
warner,trump's,2
warner,trust,2
warner,unanimous,2
warner,understand,2
warner,understanding,2
warner,united,2
warner,unlike,2
warner,wanted,2
warner,well,2
warner,where,2
warner,while,2
warner,why,2
warner,words,2
warner,work,2
warner,worked,2
warner,yesterday,2
warner,11th,1
warner,2017,1
warner,2018,1
warner,2020,1
warner,30th,1
warner,able,1
warner,absolutely,1
warner,acknowledged,1
warner,acting,1
warner,actions,1
warner,administration,1
warner,admiral,1
warner,admitted,1
warner,admonition,1
warner,advantage,1
warner,adversary,1
warner,advisers,1
warner,affection,1
warner,affirmatively,1
warner,afterwards,1
warner,agreeing,1
warner,ail,1
warner,aimed,1
warner,already,1
warner,always,1
warner,amen,1
warner,appearance,1
warner,appropriately,1
warner,april,1
warner,around,1
warner,aspects,1
warner,assure,1
warner,attacked,1
warner,away,1
warner,begin,1
warner,behave,1
warner,belief,1
warner,between,1
warner,both,1
warner,briefing,1
warner,briefly,1
warner,broad,1
warner,brought,1
warner,called,1
warner,calling,1
warner,calls,1
warner,can't,1
warner,candidate,1
warner,candidly,1
warner,cannot,1
warner,car,1
warner,career,1
warner,caught,1
warner,chaos,1
warner,citizen,1
warner,claiming,1
warner,clean,1
warner,cleared,1
warner,clearly,1
warner,clinton,1
warner,closing,1
warner,co-opt,1
warner,coats,1
warner,colleagues,1
warner,comey's,1
warner,comments,1
warner,compelled,1
warner,conducting,1
warner,connected,1
warner,constant,1
warner,contacts,1
warner,contemporaneous,1
warner,continuing,1
warner,continuous,1
warner,count,1
warner,country's,1
warner,created,1
warner,current,1
warner,cyber,1
warner,date,1
warner,deal,1
warner,dealings,1
warner,debate,1
warner,decided,1
warner,democracies,1
warner,democracy,1
warner,democratic,1
warner,democrats,1
warner,denied,1
warner,denying,1
warner,department,1
warner,describe,1
warner,deserve,1
warner,despite,1
warner,determination,1
warner,dictator,1
warner,director's,1
warner,discussed,1
warner,disinformation,1
warner,disparaging,1
warner,disturbing,1
warner,dni,1
warner,documenting,1
warner,does,1
warner,downplay,1
warner,each,1
warner,echo,1
warner,either,1
warner,else,1
warner,enforcement,1
warner,engagements,1
warner,enough,1
warner,ensure,1
warner,entities,1
warner,everyone,1
warner,example,1
warner,expertise,1
warner,explain,1
warner,explaining,1
warner,express,1
warner,expressed,1
warner,extensive,1
warner,fairly,1
warner,faith,1
warner,fake,1
warner,FALSE,1
warner,falsely,1
warner,family,1
warner,far,1
warner,feel,1
warner,feelings,1
warner,find,1
warner,fire,1
warner,first,1
warner,firsthand,1
warner,flatly,1
warner,flynn's,1
warner,focus,1
warner,focused,1
warner,following,1
warner,forced,1
warner,former,1
warner,forward,1
warner,found,1
warner,full,1
warner,future,1
warner,getting,1
warner,goal,1
warner,governor,1
warner,guns,1
warner,guy,1
warner,hacking,1
warner,happening,1
warner,head,1
warner,heartfelt,1
warner,heck,1
warner,help,1
warner,hijack,1
warner,hillary,1
warner,holding,1
warner,honestly,1
warner,host,1
warner,hunt,1
warner,i'd,1
warner,i'm,1
warner,if,1
warner,implications,1
warner,improper,1
warner,independence,1
warner,influence,1
warner,information,1
warner,initial,1
warner,interesting,1
warner,interfere,1
warner,interpreted,1
warner,intervene,1
warner,investigate,1
warner,investigations,1
warner,involved,1
warner,isolation,1
warner,issue,1
warner,itself,1
warner,jim,1
warner,justice,1
warner,kind,1
warner,knowledgeable,1
warner,kushner,1
warner,last,1
warner,lasted,1
warner,later,1
warner,law,1
warner,leaders,1
warner,leading,1
warner,led,1
warner,let's,1
warner,letting,1
warner,lies,1
warner,lifting,1
warner,look,1
warner,lost,1
warner,macro,1
warner,majority,1
warner,makes,1
warner,manafort,1
warner,manager,1
warner,march,1
warner,massive,1
warner,matter,1
warner,may,1
warner,mccabe,1
warner,mean,1
warner,meetings,1
warner,member,1
warner,missiles,1
warner,moment,1
warner,most,1
warner,much,1
warner,necessary,1
warner,never,1
warner,new,1
warner,news,1
warner,no,1
warner,non-truthful,1
warner,notion,1
warner,nsa,1
warner,numerous,1
warner,occasionally,1
warner,occasions,1
warner,odd,1
warner,offered,1
warner,official,1
warner,online,1
warner,only,1
warner,operatives,1
warner,opinion,1
warner,opinions,1
warner,opponent,1
warner,opportunities,1
warner,others,1
warner,ourselves,1
warner,outcome,1
warner,own,1
warner,part,1
warner,particularly,1
warner,pass,1
warner,past,1
warner,phone,1
warner,plain,1
warner,pledge,1
warner,possibility,1
warner,potentially,1
warner,power,1
warner,prepared,1
warner,president's,1
warner,presidential,1
warner,pressure,1
warner,pretty,1
warner,prevent,1
warner,prior,1
warner,private,1
warner,privately,1
warner,proceeding,1
warner,proud,1
warner,publicly,1
warner,pull-aside,1
warner,putting,1
warner,questioned,1
warner,quite,1
warner,quote,1
warner,quoting,1
warner,raids,1
warner,raise,1
warner,read,1
warner,reading,1
warner,reaffirm,1
warner,real,1
warner,really,1
warner,reason,1
warner,recall,1
warner,referenced,1
warner,refusals,1
warner,regardless,1
warner,relayed,1
warner,relied,1
warner,relieved,1
warner,relitigating,1
warner,remain,1
warner,remained,1
warner,rendition,1
warner,representation,1
warner,republicans,1
warner,reputation,1
warner,requested,1
warner,resign,1
warner,responsible,1
warner,revisit,1
warner,right,1
warner,risk,1
warner,rogers,1
warner,saying,1
warner,see,1
warner,seeking,1
warner,seemingly,1
warner,selection,1
warner,sensitive,1
warner,separate,1
warner,seriously,1
warner,seriousness,1
warner,sessions,1
warner,shared,1
warner,shocking,1
warner,shockingly,1
warner,shooter,1
warner,side,1
warner,significant,1
warner,simple,1
warner,since,1
warner,sir,1
warner,sitting,1
warner,smear,1
warner,smell,1
warner,sowing,1
warner,speak,1
warner,speaks,1
warner,specific,1
warner,spies,1
warner,staff,1
warner,standpoint,1
warner,started,1
warner,state,1
warner,statements,1
warner,stay,1
warner,step,1
warner,steps,1
warner,straight,1
warner,strange,1
warner,subject,1
warner,submitted,1
warner,successful,1
warner,suggest,1
warner,suggested,1
warner,summoning,1
warner,superior,1
warner,sure,1
warner,taking,1
warner,task,1
warner,telling,1
warner,tens,1
warner,test,1
warner,testify,1
warner,thanking,1
warner,thanks,1
warner,their,1
warner,they've,1
warner,thing,1
warner,thinking,1
warner,thousands,1
warner,threatened,1
warner,through,1
warner,ties,1
warner,today's,1
warner,top,1
warner,touch,1
warner,tower,1
warner,treat,1
warner,tried,1
warner,troubling,1
warner,trying,1
warner,tuning,1
warner,turn,1
warner,twist,1
warner,two,1
warner,type,1
warner,unanswered,1
warner,under,1
warner,undermine,1
warner,undisclosed,1
warner,unexplained,1
warner,unqualified,1
warner,using,1
warner,vast,1
warner,versus,1
warner,virginia,1
warner,volumes,1
warner,washington,1
warner,watching,1
warner,we've,1
warner,web,1
warner,weeks,1
warner,went,1
warner,western,1
warner,when,1
warner,willing,1
warner,witch,1
warner,won,1
warner,would,1
warner,write,1
warner,year,1
warner,yet,1
warner,you're,1
wyden,the,45
wyden,to,17
wyden,of,15
wyden,you,15
wyden,general,11
wyden,that,11
wyden,attorney,10
wyden,in,10
wyden,with,10
wyden,your,10
wyden,have,9
wyden,was,9
wyden,about,7
wyden,flynn,7
wyden,president,7
wyden,he,6
wyden,would,6
wyden,and,5
wyden,investigation,5
wyden,firing,4
wyden,had,4
wyden,on,4
wyden,or,4
wyden,what,4
wyden,concerns,3
wyden,dinner,3
wyden,his,3
wyden,i,3
wyden,michael,3
wyden,now,3
wyden,russians,3
wyden,so,3
wyden,acting,2
wyden,all,2
wyden,american,2
wyden,asked,2
wyden,aware,2
wyden,be,2
wyden,been,2
wyden,believe,2
wyden,but,2
wyden,could,2
wyden,do,2
wyden,during,2
wyden,effect,2
wyden,fbi,2
wyden,get,2
wyden,how,2
wyden,if,2
wyden,is,2
wyden,job,2
wyden,leadership,2
wyden,looking,2
wyden,mr,2
wyden,not,2
wyden,one,2
wyden,over,2
wyden,people,2
wyden,power,2
wyden,president's,2
wyden,recommended,2
wyden,regard,2
wyden,said,2
wyden,senator,2
wyden,sense,2
wyden,sessions,2
wyden,some,2
wyden,something,2
wyden,testimony,2
wyden,this,2
wyden,warner,2
wyden,who,2
wyden,yates,2
wyden,27th,1
wyden,a,1
wyden,ability,1
wyden,abuse,1
wyden,access,1
wyden,acknowledged,1
wyden,actions,1
wyden,adherence,1
wyden,adviser,1
wyden,after,1
wyden,against,1
wyden,allegations,1
wyden,americans,1
wyden,any,1
wyden,anyone,1
wyden,are,1
wyden,as,1
wyden,at,1
wyden,back,1
wyden,because,1
wyden,behaving,1
wyden,behavior,1
wyden,besides,1
wyden,blackmailed,1
wyden,boss,1
wyden,by,1
wyden,can,1
wyden,chairman,1
wyden,characterize,1
wyden,cia,1
wyden,comey,1
wyden,community,1
wyden,consistent,1
wyden,contacts,1
wyden,contingent,1
wyden,create,1
wyden,dan,1
wyden,days,1
wyden,decided,1
wyden,decision,1
wyden,demonstrates,1
wyden,denied,1
wyden,deputy,1
wyden,did,1
wyden,differences,1
wyden,discuss,1
wyden,discussed,1
wyden,dni,1
wyden,dropped,1
wyden,encryption,1
wyden,enterprise,1
wyden,entire,1
wyden,even,1
wyden,extremely,1
wyden,facts,1
wyden,flynn's,1
wyden,for,1
wyden,former,1
wyden,found,1
wyden,four,1
wyden,from,1
wyden,general's,1
wyden,give,1
wyden,gone,1
wyden,got,1
wyden,handled,1
wyden,has,1
wyden,head,1
wyden,him,1
wyden,himself,1
wyden,house,1
wyden,immediately,1
wyden,important,1
wyden,included,1
wyden,individuals,1
wyden,infect,1
wyden,infecting,1
wyden,information,1
wyden,intelligence,1
wyden,interactions,1
wyden,involved,1
wyden,involvement,1
wyden,it,1
wyden,january,1
wyden,know,1
wyden,knowledge,1
wyden,led,1
wyden,let,1
wyden,let's,1
wyden,letter,1
wyden,loyalty,1
wyden,major,1
wyden,make,1
wyden,manner,1
wyden,may,1
wyden,me,1
wyden,might,1
wyden,mike,1
wyden,my,1
wyden,national,1
wyden,odor,1
wyden,other,1
